# retrieved from http://www.ensembl.org/biomart/martview/d81b6aef15e4e70f94d34db8b8f23110?VIRTUALSCHEMANAME=default&ATTRIBUTES=drerio_gene_ensembl.default.homologs.ensembl_gene_id|drerio_gene_ensembl.default.homologs.external_gene_name|drerio_gene_ensembl.default.homologs.mmusculus_homolog_ensembl_gene|drerio_gene_ensembl.default.homologs.mmusculus_homolog_associated_gene_name&FILTERS=drerio_gene_ensembl.default.filters.with_mmusculus_homolog.only&VISIBLEPANEL=attributepanel
Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSDARG00000085497,RF00009,ENSMUSG00000092837,Rpph1
ENSDARG00000085497,RF00009,ENSMUSG00000089040,Gm26174
ENSDARG00000085497,RF00009,ENSMUSG00000088383,Gm24687
ENSDARG00000085497,RF00009,ENSMUSG00000089113,Gm22902
ENSDARG00000085497,RF00009,ENSMUSG00000088073,Gm22817
ENSDARG00000085497,RF00009,ENSMUSG00000088675,Rprl1
ENSDARG00000085497,RF00009,ENSMUSG00000087764,Gm23984
ENSDARG00000085497,RF00009,ENSMUSG00000089109,Gm23916
ENSDARG00000005163,efr3a,ENSMUSG00000015002,Efr3a
ENSDARG00000100788,trip10b,ENSMUSG00000019487,Trip10
ENSDARG00000104436,zgc:153426,ENSMUSG00000036752,Tubb4b
ENSDARG00000107066,CABZ01074888.1,ENSMUSG00000094311,Rfpl4b
ENSDARG00000107066,CABZ01074888.1,ENSMUSG00000020496,Rnf187
ENSDARG00000107066,CABZ01074888.1,ENSMUSG00000035191,Rfpl4
ENSDARG00000107066,CABZ01074888.1,ENSMUSG00000016496,Cd274
ENSDARG00000107066,CABZ01074888.1,ENSMUSG00000075122,Cd80
ENSDARG00000107066,CABZ01074888.1,ENSMUSG00000022901,Cd86
ENSDARG00000102376,cacng2b,ENSMUSG00000019146,Cacng2
ENSDARG00000063672,zmp:0000000711,ENSMUSG00000001521,Tulp3
ENSDARG00000111246,BX324132.3,ENSMUSG00000040310,Alx4
ENSDARG00000103369,taldo1,ENSMUSG00000025503,Taldo1
ENSDARG00000116727,CABZ01081294.1,ENSMUSG00000095407,Tmem200c
ENSDARG00000025468,bnip3la,ENSMUSG00000022051,Bnip3l
ENSDARG00000115982,CABZ01011673.1,ENSMUSG00000038417,Fig4
ENSDARG00000102503,slc9a3r1b,ENSMUSG00000020733,Slc9a3r1
ENSDARG00000114561,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000114561,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000114772,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000114772,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000059581,mbd5,ENSMUSG00000036792,Mbd5
ENSDARG00000036616,gpr182,ENSMUSG00000058396,Gpr182
ENSDARG00000040319,CABZ01041494.1,ENSMUSG00000074361,C5ar2
ENSDARG00000040319,CABZ01041494.1,ENSMUSG00000049130,C5ar1
ENSDARG00000114719,CABZ01068246.1,ENSMUSG00000022514,Il1rap
ENSDARG00000105136,ccdc50,ENSMUSG00000038127,Ccdc50
ENSDARG00000083623,dre-mir-736,ENSMUSG00000065432,Mir208a
ENSDARG00000040432,klf2b,ENSMUSG00000070902,Zfp352
ENSDARG00000040432,klf2b,ENSMUSG00000048626,Klf17
ENSDARG00000019530,hdgfl2,ENSMUSG00000002833,Hdgfl2
ENSDARG00000098233,tiam2b,ENSMUSG00000023800,Tiam2
ENSDARG00000114713,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000114713,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000053973,fetub,ENSMUSG00000022871,Fetub
ENSDARG00000088002,wu:fc23c09,ENSMUSG00000051067,Lingo3
ENSDARG00000088002,wu:fc23c09,ENSMUSG00000044505,Lingo4
ENSDARG00000112536,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000112536,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000116062,ADAM12 (1 of many),ENSMUSG00000054555,Adam12
ENSDARG00000061832,sntg1,ENSMUSG00000025909,Sntg1
ENSDARG00000116579,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000116579,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000110822,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000110822,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000114131,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000114131,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000079652,caap1,ENSMUSG00000028578,Caap1
ENSDARG00000117139,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000117139,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000083622,dre-mir-124-6,ENSMUSG00000065597,Mir124a-1
ENSDARG00000116853,RF00015,ENSMUSG00000084435,Gm23429
ENSDARG00000103546,purbb,ENSMUSG00000094483,Purb
ENSDARG00000101405,CABZ01084230.1,ENSMUSG00000057286,St6galnac2
ENSDARG00000102777,thbs4a,ENSMUSG00000021702,Thbs4
ENSDARG00000068400,znf131,ENSMUSG00000094870,Zfp131
ENSDARG00000115258,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000115258,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000101595,tgm1l2,ENSMUSG00000022218,Tgm1
ENSDARG00000111328,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000111328,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000060983,smyd4,ENSMUSG00000018809,Smyd4
ENSDARG00000110813,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000110813,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000115379,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000115379,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000103305,P2RY14,ENSMUSG00000036381,P2ry14
ENSDARG00000099451,dre-mir-455-1,ENSMUSG00000070102,Mir455
ENSDARG00000044600,plppr2b,ENSMUSG00000040563,Plppr2
ENSDARG00000081593,mir150,ENSMUSG00000065495,Mir150
ENSDARG00000111810,lhfpl4a,ENSMUSG00000042873,Lhfpl4
ENSDARG00000035390,tnpo1,ENSMUSG00000009470,Tnpo1
ENSDARG00000075385,LO017852.1,ENSMUSG00000030515,Tarsl2
ENSDARG00000095901,col18a1b,ENSMUSG00000001435,Col18a1
ENSDARG00000116617,spaca4l,ENSMUSG00000070563,Spaca4
ENSDARG00000004647,spice1,ENSMUSG00000043065,Spice1
ENSDARG00000115939,FO681393.2,ENSMUSG00000054723,Vmac
ENSDARG00000100267,GRM7,ENSMUSG00000056755,Grm7
ENSDARG00000104874,fzd6,ENSMUSG00000022297,Fzd6
ENSDARG00000104508,slc10a7,ENSMUSG00000031684,Slc10a7
ENSDARG00000104789,dele1,ENSMUSG00000024442,Dele1
ENSDARG00000114269,BX901889.4,ENSMUSG00000076863,Trav21-dv12
ENSDARG00000114269,BX901889.4,ENSMUSG00000076928,Trac
ENSDARG00000114269,BX901889.4,ENSMUSG00000096106,Trav5d-4
ENSDARG00000114269,BX901889.4,ENSMUSG00000096168,Trav5n-4
ENSDARG00000114269,BX901889.4,ENSMUSG00000095607,Trav5-4
ENSDARG00000114269,BX901889.4,ENSMUSG00000076761,Trav5-1
ENSDARG00000114269,BX901889.4,ENSMUSG00000094792,Trav10d
ENSDARG00000114269,BX901889.4,ENSMUSG00000096551,Trav10
ENSDARG00000114269,BX901889.4,ENSMUSG00000095646,Trav10n
ENSDARG00000114269,BX901889.4,ENSMUSG00000076760,Trav3-1
ENSDARG00000114269,BX901889.4,ENSMUSG00000076858,Trav3-4
ENSDARG00000114269,BX901889.4,ENSMUSG00000094877,Trav3n-3
ENSDARG00000114269,BX901889.4,ENSMUSG00000093953,Trav3d-3
ENSDARG00000114269,BX901889.4,ENSMUSG00000094828,Trav3-3
ENSDARG00000114269,BX901889.4,ENSMUSG00000095088,Trav11d
ENSDARG00000114269,BX901889.4,ENSMUSG00000096615,Trav11
ENSDARG00000114269,BX901889.4,ENSMUSG00000076864,Trdv1
ENSDARG00000114269,BX901889.4,ENSMUSG00000076821,Trav8n-2
ENSDARG00000114269,BX901889.4,ENSMUSG00000076795,Trav8d-2
ENSDARG00000114269,BX901889.4,ENSMUSG00000076770,Trav8d-1
ENSDARG00000114269,BX901889.4,ENSMUSG00000076831,Trav8-1
ENSDARG00000114269,BX901889.4,ENSMUSG00000076866,Trdv2-2
ENSDARG00000054337,ap1g2,ENSMUSG00000040701,Ap1g2
ENSDARG00000003398,rbpja,ENSMUSG00000039191,Rbpj
ENSDARG00000011999,ybey,ENSMUSG00000033126,Ybey
ENSDARG00000023627,ggps1,ENSMUSG00000021302,Ggps1
ENSDARG00000024317,trap1,ENSMUSG00000005981,Trap1
ENSDARG00000004864,zgc:171734,ENSMUSG00000071665,Foxr2
ENSDARG00000042259,tgfbr1b,ENSMUSG00000007613,Tgfbr1
ENSDARG00000110698,CABZ01061524.1,ENSMUSG00000031461,Myom2
ENSDARG00000098113,WSCD1,ENSMUSG00000020811,Wscd1
ENSDARG00000009482,slc38a8a,ENSMUSG00000034224,Slc38a8
ENSDARG00000111261,FO834850.1,ENSMUSG00000042644,Itpr3
ENSDARG00000044431,ppig,ENSMUSG00000042133,Ppig
ENSDARG00000030129,si:ch211-87m7.2,ENSMUSG00000038212,Mfsd14b
ENSDARG00000036628,cd74b,ENSMUSG00000024610,Cd74
ENSDARG00000098790,sowahca,ENSMUSG00000098188,Sowahc
ENSDARG00000018312,rell1,ENSMUSG00000047881,Rell1
ENSDARG00000100813,nudt12,ENSMUSG00000024228,Nudt12
ENSDARG00000114552,siva1,ENSMUSG00000064326,Siva1
ENSDARG00000068590,naa80,ENSMUSG00000079334,Naa80
ENSDARG00000100409,camlg,ENSMUSG00000021501,Caml
ENSDARG00000067563,kiss1rb,ENSMUSG00000035773,Kiss1r
ENSDARG00000103634,CU914622.2,ENSMUSG00000047730,Fcgbp
ENSDARG00000103634,CU914622.2,ENSMUSG00000078776,9530053A07Rik
ENSDARG00000076862,gask1a,ENSMUSG00000038233,Gask1a
ENSDARG00000078183,zgc:165453,ENSMUSG00000047228,A2ml1
ENSDARG00000078183,zgc:165453,ENSMUSG00000030359,Pzp
ENSDARG00000078183,zgc:165453,ENSMUSG00000059908,Mug1
ENSDARG00000078183,zgc:165453,ENSMUSG00000108022,Gm7298
ENSDARG00000078183,zgc:165453,ENSMUSG00000030131,Mug2
ENSDARG00000100287,SLA (1 of many),ENSMUSG00000022372,Sla
ENSDARG00000109961,mrpl22,ENSMUSG00000020514,Mrpl22
ENSDARG00000109233,bmp10l,ENSMUSG00000030046,Bmp10
ENSDARG00000017162,kif3ca,ENSMUSG00000020668,Kif3c
ENSDARG00000087402,tpm1,ENSMUSG00000032366,Tpm1
ENSDARG00000059917,ccnj,ENSMUSG00000025010,Ccnj
ENSDARG00000102748,CABZ01074745.1,ENSMUSG00000027203,Dut
ENSDARG00000103320,lclat1,ENSMUSG00000054469,Lclat1
ENSDARG00000041301,crybb3,ENSMUSG00000029352,Crybb3
ENSDARG00000101186,CABZ01087566.1,ENSMUSG00000002032,Tmem25
ENSDARG00000088246,thoc1,ENSMUSG00000024287,Thoc1
ENSDARG00000098490,CABZ01118270.1,ENSMUSG00000040229,Gpr34
ENSDARG00000112606,BX248128.2,ENSMUSG00000047264,Zfp358
ENSDARG00000112606,BX248128.2,ENSMUSG00000049728,Zfp668
ENSDARG00000112606,BX248128.2,ENSMUSG00000051550,Zfp579
ENSDARG00000093185,GUCY1A2,ENSMUSG00000041624,Gucy1a2
ENSDARG00000087421,serbp1b,ENSMUSG00000036371,Serbp1
ENSDARG00000116796,CABZ01065417.1,ENSMUSG00000041720,Pi4ka
ENSDARG00000109678,dap1b,ENSMUSG00000026989,Dapl1
ENSDARG00000035515,tm2d2,ENSMUSG00000031556,Tm2d2
ENSDARG00000074231,CU138547.1,ENSMUSG00000002504,Slc9a3r2
ENSDARG00000008030,myl9b,ENSMUSG00000067818,Myl9
ENSDARG00000099677,bambib,ENSMUSG00000024232,Bambi
ENSDARG00000023174,fez1,ENSMUSG00000032118,Fez1
ENSDARG00000098700,il1b,ENSMUSG00000027398,Il1b
ENSDARG00000100918,prc1a,ENSMUSG00000038943,Prc1
ENSDARG00000060249,wdr44,ENSMUSG00000036769,Wdr44
ENSDARG00000089705,abcf3,ENSMUSG00000003234,Abcf3
ENSDARG00000110751,nitr6b,ENSMUSG00000076928,Trac
ENSDARG00000087341,unc5c,ENSMUSG00000059921,Unc5c
ENSDARG00000104696,apooa,ENSMUSG00000079508,Apoo
ENSDARG00000101185,CABZ01095001.1,ENSMUSG00000048330,Ric3
ENSDARG00000101259,hgh1,ENSMUSG00000022554,Hgh1
ENSDARG00000102129,crygn1,ENSMUSG00000038135,Crygn
ENSDARG00000102288,CABZ01056321.1,ENSMUSG00000044375,Pcare
ENSDARG00000040314,psph,ENSMUSG00000029446,Psph
ENSDARG00000112545,ftr50,ENSMUSG00000094311,Rfpl4b
ENSDARG00000112545,ftr50,ENSMUSG00000020496,Rnf187
ENSDARG00000112545,ftr50,ENSMUSG00000035191,Rfpl4
ENSDARG00000021405,chd3,ENSMUSG00000018474,Chd3
ENSDARG00000009949,fndc4b,ENSMUSG00000038552,Fndc4
ENSDARG00000093477,CYP46A1,ENSMUSG00000021259,Cyp46a1
ENSDARG00000036548,s1pr2,ENSMUSG00000043895,S1pr2
ENSDARG00000089357,miga2,ENSMUSG00000026858,Miga2
ENSDARG00000104375,sec24a,ENSMUSG00000036391,Sec24a
ENSDARG00000109055,ftr81,ENSMUSG00000094311,Rfpl4b
ENSDARG00000109055,ftr81,ENSMUSG00000020496,Rnf187
ENSDARG00000109055,ftr81,ENSMUSG00000035191,Rfpl4
ENSDARG00000058392,adcy2a,ENSMUSG00000021536,Adcy2
ENSDARG00000105014,mre11a,ENSMUSG00000031928,Mre11a
ENSDARG00000115015,FO704624.1,ENSMUSG00000063179,Pstk
ENSDARG00000098801,sbno2a,ENSMUSG00000035673,Sbno2
ENSDARG00000035961,kcng2,ENSMUSG00000059852,Kcng2
ENSDARG00000114920,TTC28,ENSMUSG00000033209,Ttc28
ENSDARG00000113296,LO017722.1,ENSMUSG00000031691,Tnpo2
ENSDARG00000061372,cog7,ENSMUSG00000034951,Cog7
ENSDARG00000112670,smim20,ENSMUSG00000061461,Smim20
ENSDARG00000101687,CU929259.1,ENSMUSG00000032479,Map4
ENSDARG00000077553,rap2aa,ENSMUSG00000051615,Rap2a
ENSDARG00000003846,mrpl21,ENSMUSG00000024829,Mrpl21
ENSDARG00000082008,RF00016,ENSMUSG00000096263,Snord14c
ENSDARG00000098817,CABZ01055522.1,ENSMUSG00000016946,Kctd5
ENSDARG00000114922,CU855895.2,ENSMUSG00000044950,Pwwp2a
ENSDARG00000115082,CABZ01057928.1,ENSMUSG00000024456,Diaph1
ENSDARG00000101964,zgc:171592,ENSMUSG00000031896,Ctrl
ENSDARG00000109902,tmem254,ENSMUSG00000072676,Tmem254a
ENSDARG00000109902,tmem254,ENSMUSG00000072680,Tmem254c
ENSDARG00000109902,tmem254,ENSMUSG00000021867,Tmem254b
ENSDARG00000111528,PITPNM2,ENSMUSG00000029406,Pitpnm2
ENSDARG00000115501,shisa6,ENSMUSG00000053930,Shisa6
ENSDARG00000075606,RNF5,ENSMUSG00000015478,Rnf5
ENSDARG00000104258,FO681314.1,ENSMUSG00000051124,Gimap9
ENSDARG00000104258,FO681314.1,ENSMUSG00000090019,Gimap1
ENSDARG00000104258,FO681314.1,ENSMUSG00000047867,Gimap6
ENSDARG00000104258,FO681314.1,ENSMUSG00000054435,Gimap4
ENSDARG00000084670,RF00431,ENSMUSG00000064558,Gm24620
ENSDARG00000084670,RF00431,ENSMUSG00000065255,Gm23974
ENSDARG00000084670,RF00431,ENSMUSG00000064655,Gm25788
ENSDARG00000084670,RF00431,ENSMUSG00000065778,Gm22154
ENSDARG00000084670,RF00431,ENSMUSG00000087930,Gm26048
ENSDARG00000084670,RF00431,ENSMUSG00000088784,Gm25370
ENSDARG00000084670,RF00431,ENSMUSG00000089264,Gm22889
ENSDARG00000014717,dync1h1,ENSMUSG00000018707,Dync1h1
ENSDARG00000010350,c1ql3a,ENSMUSG00000049630,C1ql3
ENSDARG00000030022,nup188,ENSMUSG00000052533,Nup188
ENSDARG00000030022,nup188,ENSMUSG00000098794,Gm28038
ENSDARG00000038445,spire1b,ENSMUSG00000024533,Spire1
ENSDARG00000055973,zar1l,ENSMUSG00000056586,Zar1l
ENSDARG00000102766,dennd4c,ENSMUSG00000038024,Dennd4c
ENSDARG00000004017,spag1a,ENSMUSG00000037617,Spag1
ENSDARG00000103383,dnah9,ENSMUSG00000056752,Dnah9
ENSDARG00000104363,BX470229.2,ENSMUSG00000021647,Cartpt
ENSDARG00000085781,RF00613,ENSMUSG00000080465,Gm22486
ENSDARG00000115917,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000115917,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000069630,tat,ENSMUSG00000001670,Tat
ENSDARG00000111805,timp4.1,ENSMUSG00000030317,Timp4
ENSDARG00000116010,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000116010,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000080685,RF00407,ENSMUSG00000105884,Gm22711
ENSDARG00000080685,RF00407,ENSMUSG00000106163,Gm26047
ENSDARG00000080685,RF00407,ENSMUSG00000089447,Gm22532
ENSDARG00000080685,RF00407,ENSMUSG00000080394,Gm23786
ENSDARG00000111750,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000111750,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000088862,stxbp6,ENSMUSG00000046314,Stxbp6
ENSDARG00000104544,RF00001,ENSMUSG00000064467,n-R5s37
ENSDARG00000077174,qsox2,ENSMUSG00000036327,Qsox2
ENSDARG00000114377,FO904885.2,ENSMUSG00000030996,Art1
ENSDARG00000114377,FO904885.2,ENSMUSG00000030651,Art2b
ENSDARG00000114377,FO904885.2,ENSMUSG00000034842,Art3
ENSDARG00000114377,FO904885.2,ENSMUSG00000092517,Art2a
ENSDARG00000114377,FO904885.2,ENSMUSG00000070424,Art5
ENSDARG00000114377,FO904885.2,ENSMUSG00000030217,Art4
ENSDARG00000103752,DUSP26,ENSMUSG00000039661,Dusp26
ENSDARG00000110877,FO834855.1,ENSMUSG00000039481,Nrtn
ENSDARG00000099757,wdr47b,ENSMUSG00000040389,Wdr47
ENSDARG00000111180,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000111180,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000038954,ctnnbip1,ENSMUSG00000028988,Ctnnbip1
ENSDARG00000059853,manbal,ENSMUSG00000063019,Manbal
ENSDARG00000112565,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000112565,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000079251,nlgn2b,ENSMUSG00000060560,Ces4a
ENSDARG00000079251,nlgn2b,ENSMUSG00000058019,Ces5a
ENSDARG00000079251,nlgn2b,ENSMUSG00000031886,Ces2e
ENSDARG00000079251,nlgn2b,ENSMUSG00000062826,Ces2f
ENSDARG00000079251,nlgn2b,ENSMUSG00000031877,Ces2g
ENSDARG00000079251,nlgn2b,ENSMUSG00000050097,Ces2b
ENSDARG00000079251,nlgn2b,ENSMUSG00000061825,Ces2c
ENSDARG00000079251,nlgn2b,ENSMUSG00000055730,Ces2a
ENSDARG00000079251,nlgn2b,ENSMUSG00000056973,Ces1d
ENSDARG00000079251,nlgn2b,ENSMUSG00000078964,Ces1b
ENSDARG00000079251,nlgn2b,ENSMUSG00000057400,Ces1c
ENSDARG00000079251,nlgn2b,ENSMUSG00000057074,Ces1g
ENSDARG00000079251,nlgn2b,ENSMUSG00000074156,Ces1h
ENSDARG00000079251,nlgn2b,ENSMUSG00000091813,Ces2h
ENSDARG00000079251,nlgn2b,ENSMUSG00000031725,Ces1f
ENSDARG00000079251,nlgn2b,ENSMUSG00000061959,Ces1e
ENSDARG00000079251,nlgn2b,ENSMUSG00000071047,Ces1a
ENSDARG00000081501,dre-mir-100-1,ENSMUSG00000093011,Mir100
ENSDARG00000104910,dre-mir-20a,ENSMUSG00000065442,Mir20a
ENSDARG00000023272,tfap2d,ENSMUSG00000042596,Tfap2d
ENSDARG00000081745,dre-mir-218a-1,ENSMUSG00000065583,Mir218-2
ENSDARG00000026895,tor1l3,ENSMUSG00000026848,Tor1b
ENSDARG00000026895,tor1l3,ENSMUSG00000026849,Tor1a
ENSDARG00000100057,ppfibp1b,ENSMUSG00000016487,Ppfibp1
ENSDARG00000068181,dpep1,ENSMUSG00000019278,Dpep1
ENSDARG00000100739,CABZ01052573.1,ENSMUSG00000041062,Mslnl
ENSDARG00000087759,cnih4,ENSMUSG00000062169,Cnih4
ENSDARG00000059634,thumpd3,ENSMUSG00000030264,Thumpd3
ENSDARG00000103691,rfx7b,ENSMUSG00000037674,Rfx7
ENSDARG00000100159,angptl1b,ENSMUSG00000033544,Angptl1
ENSDARG00000039901,sh3gl2b,ENSMUSG00000028488,Sh3gl2
ENSDARG00000101959,etv1,ENSMUSG00000004151,Etv1
ENSDARG00000078683,zmp:0000000524,ENSMUSG00000060450,Rnf14
ENSDARG00000008219,crygm4,ENSMUSG00000073658,Crygb
ENSDARG00000008219,crygm4,ENSMUSG00000025952,Crygc
ENSDARG00000008219,crygm4,ENSMUSG00000044429,Cryga
ENSDARG00000008219,crygm4,ENSMUSG00000025945,Crygf
ENSDARG00000008219,crygm4,ENSMUSG00000070870,Cryge
ENSDARG00000008219,crygm4,ENSMUSG00000067299,Crygd
ENSDARG00000116146,CU633479.6,ENSMUSG00000032514,Ttc21a
ENSDARG00000063433,atp2b2,ENSMUSG00000030302,Atp2b2
ENSDARG00000063433,atp2b2,ENSMUSG00000007107,Atp1a4
ENSDARG00000063433,atp2b2,ENSMUSG00000038094,Atp13a4
ENSDARG00000109826,BX649559.2,ENSMUSG00000038780,Smurf1
ENSDARG00000014488,ca2,ENSMUSG00000003273,Car11
ENSDARG00000014488,ca2,ENSMUSG00000027556,Car1
ENSDARG00000014488,ca2,ENSMUSG00000027559,Car3
ENSDARG00000014488,ca2,ENSMUSG00000028463,Car9
ENSDARG00000014488,ca2,ENSMUSG00000027562,Car2
ENSDARG00000014488,ca2,ENSMUSG00000025317,Car5a
ENSDARG00000014488,ca2,ENSMUSG00000027555,Car13
ENSDARG00000101437,fsbp,ENSMUSG00000094595,Fsbp
ENSDARG00000100821,scrt1a,ENSMUSG00000048385,Scrt1
ENSDARG00000101019,ext1b,ENSMUSG00000061731,Ext1
ENSDARG00000102332,spint1a,ENSMUSG00000070531,Wfdc6b
ENSDARG00000102332,spint1a,ENSMUSG00000074595,Wfdc6a
ENSDARG00000102332,spint1a,ENSMUSG00000017733,Eppin
ENSDARG00000102332,spint1a,ENSMUSG00000017310,Spint4
ENSDARG00000102332,spint1a,ENSMUSG00000019796,Lrp11
ENSDARG00000102332,spint1a,ENSMUSG00000027315,Spint1
ENSDARG00000102332,spint1a,ENSMUSG00000070533,Wfdc8
ENSDARG00000063254,r3hdm4,ENSMUSG00000035781,R3hdm4
ENSDARG00000015851,pnn,ENSMUSG00000020994,Pnn
ENSDARG00000060695,znf346,ENSMUSG00000021481,Zfp346
ENSDARG00000103290,LO018568.2,ENSMUSG00000029207,Apbb2
ENSDARG00000101530,prr16,ENSMUSG00000073565,Prr16
ENSDARG00000008662,fign,ENSMUSG00000075324,Fign
ENSDARG00000099854,HTR7,ENSMUSG00000024798,Htr7
ENSDARG00000059774,dub,ENSMUSG00000040723,Rcsd1
ENSDARG00000104043,gng10,ENSMUSG00000038607,Gng10
ENSDARG00000090277,BX248410.2,ENSMUSG00000030577,Cd22
ENSDARG00000035095,tdgf1,ENSMUSG00000032494,Tdgf1
ENSDARG00000101297,tmem266,ENSMUSG00000032313,Tmem266
ENSDARG00000103551,rnf213b,ENSMUSG00000070327,Rnf213
ENSDARG00000100555,aqp11,ENSMUSG00000042797,Aqp11
ENSDARG00000078335,amot,ENSMUSG00000041688,Amot
ENSDARG00000054534,ACOT12,ENSMUSG00000021620,Acot12
ENSDARG00000024416,twistnb,ENSMUSG00000020561,Twistnb
ENSDARG00000116895,GJD4,ENSMUSG00000036855,Gjd4
ENSDARG00000100374,txnrd3,ENSMUSG00000000811,Txnrd3
ENSDARG00000100897,pdgfrb,ENSMUSG00000024620,Pdgfrb
ENSDARG00000116979,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000116979,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000067815,CABZ01060891.1,ENSMUSG00000051067,Lingo3
ENSDARG00000067815,CABZ01060891.1,ENSMUSG00000044505,Lingo4
ENSDARG00000068417,foxl2b,ENSMUSG00000050397,Foxl2
ENSDARG00000104104,RF00324,ENSMUSG00000064450,Snord68
ENSDARG00000018653,acot7,ENSMUSG00000028937,Acot7
ENSDARG00000103600,st8sia4,ENSMUSG00000040710,St8sia4
ENSDARG00000039934,hlcs,ENSMUSG00000040820,Hlcs
ENSDARG00000112522,CABZ01087629.1,ENSMUSG00000067150,Xpo5
ENSDARG00000104806,fbxw11a,ENSMUSG00000020271,Fbxw11
ENSDARG00000111036,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000111036,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000110846,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000110846,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000103069,CABZ01099795.1,ENSMUSG00000061080,Lsamp
ENSDARG00000117069,CABZ01060373.1,ENSMUSG00000037679,Inf2
ENSDARG00000081895,RF00411,ENSMUSG00000064570,Gm25800
ENSDARG00000081895,RF00411,ENSMUSG00000064392,Gm23626
ENSDARG00000081895,RF00411,ENSMUSG00000088518,Gm24438
ENSDARG00000081895,RF00411,ENSMUSG00000064513,Snora9
ENSDARG00000117056,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000117056,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000113861,RF00026,ENSMUSG00000065798,Gm25518
ENSDARG00000113861,RF00026,ENSMUSG00000064632,Gm25142
ENSDARG00000070299,BX942819.1,ENSMUSG00000015966,Il17rb
ENSDARG00000070299,BX942819.1,ENSMUSG00000030281,Il17rc
ENSDARG00000101656,BX323882.1,ENSMUSG00000094311,Rfpl4b
ENSDARG00000101656,BX323882.1,ENSMUSG00000020496,Rnf187
ENSDARG00000101656,BX323882.1,ENSMUSG00000035191,Rfpl4
ENSDARG00000101656,BX323882.1,ENSMUSG00000016496,Cd274
ENSDARG00000101656,BX323882.1,ENSMUSG00000075122,Cd80
ENSDARG00000101656,BX323882.1,ENSMUSG00000022901,Cd86
ENSDARG00000052413,crfb12,ENSMUSG00000028128,F3
ENSDARG00000074341,hykk.2,ENSMUSG00000035878,Hykk
ENSDARG00000115651,LO017917.1,ENSMUSG00000021608,Lpcat1
ENSDARG00000098981,dre-mir-126b,ENSMUSG00000065540,Mir126a
ENSDARG00000081529,dre-mir-30d,ENSMUSG00000065405,Mir30a
ENSDARG00000057477,lrrc28,ENSMUSG00000030556,Lrrc28
ENSDARG00000017891,tcp1,ENSMUSG00000068039,Tcp1
ENSDARG00000024728,hdhd2,ENSMUSG00000025421,Hdhd2
ENSDARG00000104962,LO018493.2,ENSMUSG00000026415,Fcamr
ENSDARG00000112120,RF00001,ENSMUSG00000089481,Gm24738
ENSDARG00000105391,strc,ENSMUSG00000033498,Strc
ENSDARG00000101527,CU855885.1,ENSMUSG00000026069,Il1rl1
ENSDARG00000081030,RF00273,ENSMUSG00000093245,Mir677
ENSDARG00000081030,RF00273,ENSMUSG00000064778,Snord59a
